Empresa,Numero,Trimestre,Ativo total,Lucro operacional,Depositos totais,M_Roa,M_Ets,DP_Roa,z_score,TAM,LIQ,SB  t,SB t-1,PQ_dummy,Roa,Ets,LN Depósitos,Patrimonio liquido,LN PL
BRA,7,18_2t,1239418766,1258630,174784381,0.004246411374471,0.089202067405744,0.004291341108462,21.7760547153764,20.937908369575,0.141021247858046,0.014810045,-0.019578313,0,-0.033932353647619,0.117030251077629,13.7414882744469,113639969,18.548545842159
BRA,7,18_3t,1282028162,6266997,192662011,0.005194690894376,0.089805720371797,0.002644046157609,35.9299367723838,20.9717091624423,0.150279078658804,0.006202619,0.014810045,0,-0.00805201270543,0.135667029123161,13.8368668796128,116282424,18.5715324796709
BRA,7,18_4t,1287292105,9531352,213287684,0.005232658271348,0.090385894699081,0.002674615255681,35.7503954138152,20.9758067056195,0.165687090887581,0.050059125,0.006202619,0,0.00151233011757,0.137724652826976,13.7737360265915,121786379,18.6177790761163
BRA,7,19_1t,1315525957,7504707,200211032,0.004874863635943,0.090823014201177,0.002229246837779,42.9283452219579,20.9975023899109,0.152190863992203,-0.018592297,0.050059125,0,-0.00254820678536,0.136558158566117,13.8512357458043,127345901,18.6624175719852
BRA,7,19_2t,1345891714,8510353,204579280,0.004627191516434,0.091398820389939,0.001821251769495,52.7252813228485,21.0203226147098,0.152002778434521,0.015688553,-0.018592297,0,-0.00223153430204,0.132567444795855,13.9274767082991,134317035,18.7157134963386
BRA,7,19_3t,1353506970,4373303,206624435,0.004627509876719,0.093000740461357,0.001820985126941,53.612876290787,21.0259648166175,0.152658567395482,0.009310987,0.015688553,0,0.001527574408429,0.13120900762771,13.9542824451791,138998780,18.749975714078
BRA,7,19_4t,1359139068,-3688945,227409358,0.004102373634635,0.094115815801568,0.002795862294483,35.1298379859419,21.0301172980058,0.167318682358706,-0.014639436,0.009310987,1,-0.00097459478549,0.122532117824885,14.0112911344424,134433012,18.7165765808924
BRA,7,20_1t,1240264471,-11388905,253807222,-0.001864143947804,0.128416849178915,0.011983849624628,10.5602714649418,20.9385904768863,0.204639597387935,0.004053272,-0.014639436,1,-0.009182642304361,0.10445241239197,19.3520855683165,129548616,18.6795667817814
BRA,7,20_2t,1329517502,-11937577,306447211,-0.003415150595025,0.126898814945,0.011557375591599,10.6844035110999,21.0080819329082,0.230495055942483,0.018489171,0.004053272,1,-0.008978879166346,0.101641123036528,19.5405560668593,135133652,18.7217748614761
BRA,7,20_3t,1410189137,29918370,1202018886,-0.002361101523478,0.124591638216033,0.013208393199323,9.2540049987926,21.0669896720569,0.852381325640576,0.024335031,0.018489171,1,0.021215856238722,0.097476740809698,20.9072683850824,137460641,18.7388481868216
BRA,7,20_4t,1372144711,29568842,560673225,-0.001532622005814,0.122298778655306,0.014420399157513,8.3746750232341,21.0396408351779,0.408610856060065,-0.03683399,0.024335031,1,0.021549361202909,0.104728487343927,20.1446488071447,143702640,18.783256722488
BRA,7,21_1t,1387363159,12329366,550779448,-0.000934016309664,0.118796205148928,0.014713074805778,8.01071090816286,21.050670774577,0.396997314241065,0.008103728,-0.03683399,1,0.008886906013049,0.103967036362683,20.1268450111234,144240036,18.7869893864433
BRB,8,12_4t,9766989,93217,4932835,0.008334813434466,0.101418894225338,0.006145945972737,17.8579031033889,16.0945187881876,0.505051761602271,0.437106918,0,1,5.77193997634771E-05,0.12241741873778,14.2381762180947,1025120,13.8403202368729
BRB,8,13_1t,9797832,116964,4733834,0.008397534834931,0.101440087903307,0.006181416502856,17.7690053222399,16.0976716946773,0.483151170585493,-0.130237826,0.437106918,1,-0.002711730383276,0.127985476944287,14.1499879490607,1026102,13.8412777149762
BRB,8,13_2t,11134921,93883,5667997,0.008011018549675,0.100149821912565,0.006005219289646,18.0111391849976,16.2255967639021,0.509028936981232,0.017170891,-0.130237826,1,-0.047579550881343,0.119931960767578,13.9959136089356,972881,13.7880170515304
BRB,8,13_3t,11643145,66985,5971581,0.00760140732701,0.099552024008217,0.005975035267346,17.9335228230069,16.2702281527765,0.512883847104885,-0.111111111,0.017170891,1,-0.009800007804779,0.138944319228128,13.6435269796507,1088776,13.9005646874607
BRB,8,13_4t,11541436,51993,5668434,0.007694809187042,0.099324743652079,0.005911539634614,18.1034991650028,16.2614542480444,0.491137671256852,0.017067834,-0.111111111,1,-0.004314341514278,0.161360084834705,13.1729024874664,1154005,13.9587490587964
BRB,8,14_1t,11924158,77435,6224670,0.007347528183369,0.09892394133306,0.005843441114812,18.1864533976467,16.2940769842794,0.522021764555619,-0.04989605,0.017067834,1,-0.006906555989846,0.152725685350096,13.3515605684116,1195831,13.9943518991605
BRB,8,14_2t,12405954,73743,5733378,0.006886836657724,0.09891812982743,0.005704953002921,18.5461591762407,16.333687076625,0.462147288310113,-0.01953125,-0.04989605,1,-0.005530278494518,0.151323385314984,13.6289375766587,1225087,14.0185224198473
BRB,8,14_3t,12922346,43931,6077377,0.006511315349209,0.098406438418066,0.005779599441877,18.1531185374343,16.3744686187826,0.470299820171972,-0.036966825,-0.01953125,1,-0.010888407112032,0.137195762015728,13.8405670067972,1240829,14.0312902625894
BRB,8,14_4t,12711290,52152,6020062,0.007646518552202,0.098559113991808,0.003026953972485,35.0866361065971,16.3580011329013,0.473599611054425,-0.027829314,-0.036966825,0,-0.008640097042967,0.120241208880325,14.2554730624196,1274267,14.0578816692944
BRB,8,15_1t,13415310,45395,6333740,0.007098625544984,0.098229743356173,0.003162419688721,33.3062588994225,16.4119071500355,0.472127740618741,0.032258065,-0.027829314,0,-0.006303138185384,0.11859424485175,14.2040702378391,1296288,14.0750153534289
BRB,8,15_2t,13521328,21861,6423247,0.006210551635658,0.097376803203565,0.003072093975921,33.718810573871,16.4197788486074,0.47504557244673,0.075,0.032258065,0,-0.013824238135831,0.116033894906021,14.0305227391128,1186144,13.9862182676956
BRB,8,15_3t,13805755,-46150,6295143,0.005147469912677,0.097201440232157,0.003945736209963,25.939116225355,16.4405960921805,0.4559796258879,0.0335097,0.075,0,-0.028998250069988,0.106008198963897,13.7008154995946,1328160,14.0993050836889
BRB,8,15_4t,13579907,40547,6205330,0.004600946631697,0.096680002997941,0.003729677740649,27.1554157416361,16.424101831765,0.456949373806463,-0.02635105,0.0335097,0,-0.025371937585516,0.10243381237767,13.3022603305544,1340342,14.1084353632436
BRB,8,16_1t,13691273,-5661,6160783,0.003571678462749,0.096083314124199,0.00318545823081,31.2843507483718,16.4322691805237,0.449978829579981,-0.03626943,-0.02635105,0,-0.033402731262837,0.075032612341982,13.4107387094961,1335819,14.1050551448587
BRB,8,16_2t,13754891,100459,5706689,0.003477687523878,0.096239100046693,0.003042460610753,32.7750463615384,16.4369050279183,0.414884349138063,0.092884302,-0.03626943,0,-0.01966178725383,0.059362785758273,13.2963822285982,1227507,14.0204958412822
BRB,8,16_3t,13972977,161020,5816374,0.003958562614274,0.096465783456357,0.00379721644934,26.4468321494021,16.4526358080296,0.416258754308405,0.023426061,0.092884302,0,-0.02038937150799,0.034955726859626,13.3195948929338,1344653,14.1116465451672
BRB,8,16_4t,13564332,94523,5812334,0.004163862430765,0.096203064368067,0.003894784660519,25.769570219437,16.4229542584837,0.428501307694327,-0.043046358,0.023426061,0,-0.015827333578249,0.048882357805466,13.2742291631338,1313507,14.0882112173665
BRB,8,17_1t,13771337,56112,5758176,0.003962244959206,0.095050991825214,0.003825199363109,25.8844644123176,16.4380999611258,0.41812759356626,-0.032305433,-0.043046358,0,-0.002764183643446,0.134539082508856,13.2738235840094,1190691,13.9900443688317
BRB,8,17_2t,13635158,139023,5499878,0.004316558249444,0.094210115368623,0.004203655601353,23.4383315289586,16.4281621620201,0.403360049073139,0.07443038,-0.032305433,0,-0.016915318882068,0.170306360576287,13.4060901379128,1208885,14.0052090051389
BRB,8,17_3t,13988265,138686,5635785,0.004859461448934,0.09453976291994,0.004485700936129,22.1591287034516,16.4537293217958,0.4028937827529,-0.039028621,0.07443038,0,0.004073519415861,0.064526184146576,14.6545789345627,1398515,14.1509215173443
BRB,8,17_4t,14126063,165266,5878984,0.005492507943958,0.094506251807741,0.004887269711441,20.4610683788545,16.4635320888023,0.416179936334703,-0.077231695,-0.039028621,1,0.00207252297042,0.064851649423521,14.6114336168829,1410413,14.1593931272667
BRB,8,18_1t,14559602,169688,5869372,0.00618174909078,0.094972816263667,0.005139552863462,19.6815886598962,16.4937612651944,0.403127228340445,-0.00174216,-0.077231695,1,-0.00183696908369,0.063121538967563,14.5896403120777,1488374,14.2131948068796
BRB,8,18_2t,14818168,107276,5958471,0.006650308453411,0.096284500573484,0.004937889988657,20.845909743504,16.5113645534569,0.402105779877783,0.075221239,-0.00174216,1,-0.005253533595588,0.062544406934294,14.5871851448622,1533149,14.2428343481732
BRB,8,18_3t,15129558,116438,5724397,0.007570214267275,0.097033804822712,0.003805340950323,27.4887376599244,16.5321608718547,0.378358508556562,0.008071749,0.075221239,1,-0.000666786623978,0.066778643306538,14.6021448939926,1591554,14.2802214553831
BRB,8,18_4t,15224993,148006,6774942,0.008131501271095,0.097108202144262,0.003556255534886,29.5928406670994,16.53844891179,0.444988184887835,-0.086111111,0.008071749,1,-0.004257137344109,0.063008228910735,14.6018474899903,1516305,14.2317870122841
BRB,8,19_1t,15444005,127713,6700820,0.008855076055067,0.097542533935716,0.00233230599382,45.6190612521327,16.5527314601165,0.43387838841026,0.042464613,-0.086111111,0,-0.004675148014343,0.060632158043654,14.6437452946979,1587322,14.2775588774781
BRB,8,19_2t,16128971,183471,7123078,0.009194387224866,0.098698965209981,0.002381719734415,45.3006081596478,16.5961276538941,0.441632513320286,0.030898876,0.042464613,0,-0.003592952027553,0.058570419039099,14.8250482517627,1663198,14.324252813024
BRB,8,19_3t,16290456,159559,6665087,0.009050300470273,0.09946415993725,0.002278038865803,47.6350346943238,16.60608997282,0.409140603553394,0.141304348,0.030898876,0,-0.006575071583532,0.053768642356827,14.9778654260924,1717254,14.356237061379
BRB,8,19_4t,17021195,241126,7413392,0.00965011079646,0.100698608223074,0.002604288974993,42.3719180471713,16.6499698901607,0.435538867864448,-0.035146846,0.141304348,0,-0.000288929675316,0.053961799337059,14.9838528685794,1900395,14.4575723172664
BRB,8,20_1t,17554464,143276,7597711,-0.002479500485562,0.073526526763641,0.006233925240062,11.3968364300391,16.6808188345067,0.432807917120113,0.097359736,-0.035146846,0,0.008161798617149,0.100248290121533,15.843357575681,1759805,14.3807135654215
BRB,8,20_2t,19243843,269173,8540044,9.57333215203544E-05,0.067389945551529,0.006110102889582,11.0449333002426,16.7727017233812,0.443780589978831,0.111407605,0.097359736,0,0.013987486802922,0.09666738603095,15.9602767179763,1860252,14.4362225203832
BRB,8,20_3t,21415135,895722,11644397,0.00324182225887,0.06960468781779,0.013542974568514,5.3789150757192,16.8796084730043,0.543746140288165,0.124143184,0.111407605,0,0.041826586664058,0.091103091341708,16.2703356780792,1950985,14.4838449312108
BRB,8,20_4t,24786053,1253140,12374558,0.00728230131313,0.07085041385927,0.019209626444258,4.06737296006906,17.0257916739086,0.499254883381392,0.212840195,0.124143184,0,0.050558271621545,0.079800361921279,16.3311531486094,1977936,14.4975644347263
BRB,8,21_1t,27723672,336089,15022004,0.00844561681342,0.071803201178617,0.019029013954142,4.21718215065828,17.1377971910454,0.541847559010221,0.129488575,0.212840195,0,0.012122816919779,0.074554986799728,16.5250266175042,2066938,14.541578843052
BTGPactual,9,14_4t,162662858,374429,17694167,0.007255251825665,0.085319212151008,0.002920961750827,31.6931448864292,18.9071902609408,0.108778163728071,-0.021454736,0,1,0.006374877658965,0.058189128807023,14.941937410127,15326084,16.5450667713796
BTGPactual,9,15_1t,176956349,-210796,15285110,0.006251332213334,0.086912603442722,0.003569276051134,26.1016335865824,18.9914136443042,0.086377855817991,-0.0272,-0.021454736,1,-0.000991279291629,0.06117904390237,14.8373418692838,15899737,16.5818131261732
BTGPactual,9,15_2t,181005242,995197,15393026,0.006155422535352,0.088217255083046,0.003573077556633,26.4121548224461,19.0140365501367,0.08504187961584,-0.024793388,-0.0272,1,0.001762912378307,0.060460449055152,14.714701111635,16762652,16.6346638743908
BTGPactual,9,15_3t,290410742,-1051872,95456668,0.005197220719035,0.087739345670775,0.004492968240619,20.6848927952837,19.4868068305889,0.328695375875593,-0.010638298,-0.024793388,1,0.0019192758799,0.073036143180929,14.6603065770692,19305823,16.7759173182144
BTGPactual,9,15_4t,254548682,1367957,81973054,0.005041766717845,0.087382329922547,0.00444792888942,20.7791309029767,19.3550026605345,0.322032914709808,0.003363767,-0.010638298,1,0.002121130797412,0.075426264824605,14.5366308181525,19942634,16.8083704100629
BTGPactual,9,16_1t,223729189,1554341,70902321,0.004940720021563,0.0890027848344,0.004383963695367,21.4288966296047,19.2259469007377,0.316911357507312,-0.032531825,0.003363767,0,-0.000575121730713,0.08011165614206,14.4281583849371,20559233,16.8388206924079
BTGPactual,9,16_2t,203419874,1893980,51322952,0.005394645730784,0.09202329744908,0.004541469275208,21.4507546515132,19.1307827457534,0.25230057904765,-0.055830389,-0.032531825,0,0.001243204174179,0.084848376858906,14.4705227557523,21028372,16.8613831314631
BTGPactual,9,16_3t,119028326,424709,6147922,0.005249843419675,0.101184396852886,0.004572158905967,23.2787710273274,18.5948720563637,0.051650915429996,-0.03666427,-0.055830389,0,0.001742716201859,0.087493322837713,14.3857531098723,21454846,16.881461098568
BTGPactual,9,16_4t,111771557,381365,7529145,0.00482306365022,0.10582634500413,0.004475808514831,24.7216582853563,18.5319676766575,0.067361904961206,0.049544995,-0.03666427,0,0.002604612773887,0.074359545936088,14.4092886826156,17852692,16.6976648671438
BTGPactual,9,17_1t,125170501,1210612,7941890,0.004587404570234,0.109775826640061,0.004092953629897,27.9414920254503,18.6451873738527,0.063448575635245,-0.053651267,0.049544995,0,0.002954585945568,0.080192671400079,14.3290913826759,18471405,16.7317344185839
